station,event_id,case_type,event_start_utc,event_end_utc,satellite_window_start_utc,satellite_window_end_utc,catalog_timestamp_utc,filename,gId,availability_status
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-07T19:45:00Z,3RIMG_07JAN2022_1945_L2B_CMK_V01R00.h5,9878092,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-07T20:15:00Z,3RIMG_07JAN2022_2015_L2B_CMK_V01R00.h5,9878125,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-07T20:45:00Z,3RIMG_07JAN2022_2045_L2B_CMK_V01R00.h5,9878173,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-07T21:15:00Z,3RIMG_07JAN2022_2115_L2B_CMK_V01R00.h5,9878213,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-07T21:45:00Z,3RIMG_07JAN2022_2145_L2B_CMK_V01R00.h5,9878255,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-07T22:15:00Z,3RIMG_07JAN2022_2215_L2B_CMK_V01R00.h5,9878294,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-07T22:45:00Z,3RIMG_07JAN2022_2245_L2B_CMK_V01R00.h5,9878332,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-07T23:15:00Z,3RIMG_07JAN2022_2315_L2B_CMK_V01R00.h5,9878374,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-07T23:45:00Z,3RIMG_07JAN2022_2345_L2B_CMK_V01R00.h5,9878415,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-08T00:15:00Z,3RIMG_08JAN2022_0015_L2B_CMK_V01R00.h5,9878452,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-08T00:45:00Z,3RIMG_08JAN2022_0045_L2B_CMK_V01R00.h5,9878496,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-08T01:15:00Z,3RIMG_08JAN2022_0115_L2B_CMK_V01R00.h5,9878528,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-08T01:45:00Z,3RIMG_08JAN2022_0145_L2B_CMK_V01R00.h5,9878574,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-08T02:15:00Z,3RIMG_08JAN2022_0215_L2B_CMK_V01R00.h5,9878613,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-08T03:15:00Z,3RIMG_08JAN2022_0315_L2B_CMK_V01R00.h5,9878696,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-08T03:45:00Z,3RIMG_08JAN2022_0345_L2B_CMK_V01R00.h5,9878735,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-08T04:15:00Z,3RIMG_08JAN2022_0415_L2B_CMK_V01R00.h5,9878772,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-08T04:45:00Z,3RIMG_08JAN2022_0445_L2B_CMK_V01R00.h5,9878808,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-08T05:15:00Z,3RIMG_08JAN2022_0515_L2B_CMK_V01R00.h5,9878844,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-08T05:45:00Z,3RIMG_08JAN2022_0545_L2B_CMK_V01R00.h5,9878890,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-08T06:15:00Z,3RIMG_08JAN2022_0615_L2B_CMK_V01R00.h5,9879010,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-08T06:45:00Z,3RIMG_08JAN2022_0645_L2B_CMK_V01R00.h5,9879054,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-08T07:15:00Z,3RIMG_08JAN2022_0715_L2B_CMK_V01R00.h5,9879098,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-08T07:45:00Z,3RIMG_08JAN2022_0745_L2B_CMK_V01R00.h5,9879145,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-08T08:15:00Z,3RIMG_08JAN2022_0815_L2B_CMK_V01R00.h5,9879195,AVAILABLE
VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode,2022-01-07T19:00:00+00:00,2022-01-08T07:00:00+00:00,2022-01-07T17:00:00+00:00,2022-01-08T09:00:00+00:00,2022-01-08T08:45:00Z,3RIMG_08JAN2022_0845_L2B_CMK_V01R00.h5,9879239,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-24T17:15:00Z,3RIMG_24DEC2021_1715_L2B_CMK_V01R00.h5,9839624,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-24T17:45:00Z,3RIMG_24DEC2021_1745_L2B_CMK_V01R00.h5,9839666,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-24T18:15:00Z,3RIMG_24DEC2021_1815_L2B_CMK_V01R00.h5,9839713,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-24T18:45:00Z,3RIMG_24DEC2021_1845_L2B_CMK_V01R00.h5,9839751,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-24T19:15:00Z,3RIMG_24DEC2021_1915_L2B_CMK_V01R00.h5,9839792,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-24T19:45:00Z,3RIMG_24DEC2021_1945_L2B_CMK_V01R00.h5,9839834,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-24T20:15:00Z,3RIMG_24DEC2021_2015_L2B_CMK_V01R00.h5,9839960,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-24T20:45:00Z,3RIMG_24DEC2021_2045_L2B_CMK_V01R00.h5,9840005,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-24T21:15:00Z,3RIMG_24DEC2021_2115_L2B_CMK_V01R00.h5,9840043,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-24T21:45:00Z,3RIMG_24DEC2021_2145_L2B_CMK_V01R00.h5,9840086,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-24T22:15:00Z,3RIMG_24DEC2021_2215_L2B_CMK_V01R00.h5,9840126,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-24T22:45:00Z,3RIMG_24DEC2021_2245_L2B_CMK_V01R00.h5,9840166,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-24T23:15:00Z,3RIMG_24DEC2021_2315_L2B_CMK_V01R00.h5,9840207,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-24T23:45:00Z,3RIMG_24DEC2021_2345_L2B_CMK_V01R00.h5,9840246,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-25T00:15:00Z,3RIMG_25DEC2021_0015_L2B_CMK_V01R00.h5,9840286,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-25T00:45:00Z,3RIMG_25DEC2021_0045_L2B_CMK_V01R00.h5,9840329,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-25T01:15:00Z,3RIMG_25DEC2021_0115_L2B_CMK_V01R00.h5,9840370,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-25T01:45:00Z,3RIMG_25DEC2021_0145_L2B_CMK_V01R00.h5,9840408,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-25T02:15:00Z,3RIMG_25DEC2021_0215_L2B_CMK_V01R00.h5,9840452,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-25T06:45:00Z,3RIMG_25DEC2021_0645_L2B_CMK_V01R00.h5,9841457,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-25T07:15:00Z,3RIMG_25DEC2021_0715_L2B_CMK_V01R00.h5,9841597,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-25T07:45:00Z,3RIMG_25DEC2021_0745_L2B_CMK_V01R00.h5,9841839,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-25T08:15:00Z,3RIMG_25DEC2021_0815_L2B_CMK_V01R00.h5,9841979,AVAILABLE
VIDP,VIDP_CTL_03_20220107T19,control,2021-12-24T19:00:00+00:00,2021-12-25T07:00:00+00:00,2021-12-24T17:00:00+00:00,2021-12-25T09:00:00+00:00,2021-12-25T08:45:00Z,3RIMG_25DEC2021_0845_L2B_CMK_V01R00.h5,9842117,AVAILABLE
VIDP,VIDP_TS_04_20200812T15,thunderstorm_episode,2020-08-12T15:00:00+00:00,2020-08-13T00:00:00+00:00,2020-08-12T13:00:00+00:00,2020-08-13T02:00:00+00:00,2020-08-12T13:15:00Z,3RIMG_12AUG2020_1315_L2B_CMK_V01R00.h5,8595904,AVAILABLE
VIDP,VIDP_TS_04_20200812T15,thunderstorm_episode,2020-08-12T15:00:00+00:00,2020-08-13T00:00:00+00:00,2020-08-12T13:00:00+00:00,2020-08-13T02:00:00+00:00,2020-08-12T13:45:00Z,3RIMG_12AUG2020_1345_L2B_CMK_V01R00.h5,8595907,AVAILABLE
VIDP,VIDP_TS_04_20200812T15,thunderstorm_episode,2020-08-12T15:00:00+00:00,2020-08-13T00:00:00+00:00,2020-08-12T13:00:00+00:00,2020-08-13T02:00:00+00:00,2020-08-12T14:45:00Z,3RIMG_12AUG2020_1445_L2B_CMK_V01R00.h5,8596046,AVAILABLE
VIDP,VIDP_TS_04_20200812T15,thunderstorm_episode,2020-08-12T15:00:00+00:00,2020-08-13T00:00:00+00:00,2020-08-12T13:00:00+00:00,2020-08-13T02:00:00+00:00,2020-08-12T15:15:00Z,3RIMG_12AUG2020_1515_L2B_CMK_V01R00.h5,8596084,AVAILABLE
VIDP,VIDP_TS_04_20200812T15,thunderstorm_episode,2020-08-12T15:00:00+00:00,2020-08-13T00:00:00+00:00,2020-08-12T13:00:00+00:00,2020-08-13T02:00:00+00:00,2020-08-12T15:45:00Z,3RIMG_12AUG2020_1545_L2B_CMK_V01R00.h5,8596062,AVAILABLE
VIDP,VIDP_TS_04_20200812T15,thunderstorm_episode,2020-08-12T15:00:00+00:00,2020-08-13T00:00:00+00:00,2020-08-12T13:00:00+00:00,2020-08-13T02:00:00+00:00,2020-08-12T16:15:00Z,3RIMG_12AUG2020_1615_L2B_CMK_V01R00.h5,8596185,AVAILABLE
VIDP,VIDP_TS_04_20200812T15,thunderstorm_episode,2020-08-12T15:00:00+00:00,2020-08-13T00:00:00+00:00,2020-08-12T13:00:00+00:00,2020-08-13T02:00:00+00:00,2020-08-12T16:45:00Z,3RIMG_12AUG2020_1645_L2B_CMK_V01R00.h5,8596190,AVAILABLE
VIDP,VIDP_TS_04_20200812T15,thunderstorm_episode,2020-08-12T15:00:00+00:00,2020-08-13T00:00:00+00:00,2020-08-12T13:00:00+00:00,2020-08-13T02:00:00+00:00,2020-08-12T17:15:00Z,3RIMG_12AUG2020_1715_L2B_CMK_V01R00.h5,8596567,AVAILABLE
VIDP,VIDP_TS_04_20200812T15,thunderstorm_episode,2020-08-12T15:00:00+00:00,2020-08-13T00:00:00+00:00,2020-08-12T13:00:00+00:00,2020-08-13T02:00:00+00:00,2020-08-12T17:45:00Z,3RIMG_12AUG2020_1745_L2B_CMK_V01R00.h5,8596570,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T13:15:00Z,3RIMG_29JUL2020_1315_L2B_CMK_V01R00.h5,8563472,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T13:45:00Z,3RIMG_29JUL2020_1345_L2B_CMK_V01R00.h5,8563512,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T14:15:00Z,3RIMG_29JUL2020_1415_L2B_CMK_V01R00.h5,8563561,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T14:45:00Z,3RIMG_29JUL2020_1445_L2B_CMK_V01R00.h5,8563608,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T15:15:00Z,3RIMG_29JUL2020_1515_L2B_CMK_V01R00.h5,8563689,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T15:45:00Z,3RIMG_29JUL2020_1545_L2B_CMK_V01R00.h5,8563737,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T16:15:00Z,3RIMG_29JUL2020_1615_L2B_CMK_V01R00.h5,8563802,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T16:45:00Z,3RIMG_29JUL2020_1645_L2B_CMK_V01R00.h5,8563849,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T17:15:00Z,3RIMG_29JUL2020_1715_L2B_CMK_V01R00.h5,8563895,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T17:45:00Z,3RIMG_29JUL2020_1745_L2B_CMK_V01R00.h5,8563963,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T18:15:00Z,3RIMG_29JUL2020_1815_L2B_CMK_V01R00.h5,8564009,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T18:45:00Z,3RIMG_29JUL2020_1845_L2B_CMK_V01R00.h5,8564056,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T19:15:00Z,3RIMG_29JUL2020_1915_L2B_CMK_V01R00.h5,8564115,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T19:45:00Z,3RIMG_29JUL2020_1945_L2B_CMK_V01R00.h5,8564163,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T20:15:00Z,3RIMG_29JUL2020_2015_L2B_CMK_V01R00.h5,8564207,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T20:45:00Z,3RIMG_29JUL2020_2045_L2B_CMK_V01R00.h5,8564259,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T21:15:00Z,3RIMG_29JUL2020_2115_L2B_CMK_V01R00.h5,8564323,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T21:45:00Z,3RIMG_29JUL2020_2145_L2B_CMK_V01R00.h5,8564369,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T22:15:00Z,3RIMG_29JUL2020_2215_L2B_CMK_V01R00.h5,8564436,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T22:45:00Z,3RIMG_29JUL2020_2245_L2B_CMK_V01R00.h5,8564492,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T23:15:00Z,3RIMG_29JUL2020_2315_L2B_CMK_V01R00.h5,8564541,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-29T23:45:00Z,3RIMG_29JUL2020_2345_L2B_CMK_V01R00.h5,8564605,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-30T00:15:00Z,3RIMG_30JUL2020_0015_L2B_CMK_V01R00.h5,8564652,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-30T00:45:00Z,3RIMG_30JUL2020_0045_L2B_CMK_V01R00.h5,8564705,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-30T01:15:00Z,3RIMG_30JUL2020_0115_L2B_CMK_V01R00.h5,8564750,AVAILABLE
VIDP,VIDP_CTL_04_20200812T15,control,2020-07-29T15:00:00+00:00,2020-07-30T00:00:00+00:00,2020-07-29T13:00:00+00:00,2020-07-30T02:00:00+00:00,2020-07-30T01:45:00Z,3RIMG_30JUL2020_0145_L2B_CMK_V01R00.h5,8564804,AVAILABLE
VOCI,VOCI_TS_01_20170512T11,thunderstorm_episode,2017-05-12T11:00:00+00:00,2017-05-13T01:00:00+00:00,2017-05-12T09:00:00+00:00,2017-05-13T03:00:00+00:00,2017-05-12T09:15:00Z,3RIMG_12MAY2017_0915_L2B_CMK_V01R00.h5,4972558,AVAILABLE
VOCI,VOCI_TS_01_20170512T11,thunderstorm_episode,2017-05-12T11:00:00+00:00,2017-05-13T01:00:00+00:00,2017-05-12T09:00:00+00:00,2017-05-13T03:00:00+00:00,2017-05-12T09:45:00Z,3RIMG_12MAY2017_0945_L2B_CMK_V01R00.h5,4972695,AVAILABLE
VOCI,VOCI_TS_01_20170512T11,thunderstorm_episode,2017-05-12T11:00:00+00:00,2017-05-13T01:00:00+00:00,2017-05-12T09:00:00+00:00,2017-05-13T03:00:00+00:00,2017-05-12T10:15:00Z,3RIMG_12MAY2017_1015_L2B_CMK_V01R00.h5,4972682,AVAILABLE
VOCI,VOCI_TS_01_20170512T11,thunderstorm_episode,2017-05-12T11:00:00+00:00,2017-05-13T01:00:00+00:00,2017-05-12T09:00:00+00:00,2017-05-13T03:00:00+00:00,2017-05-12T10:45:00Z,3RIMG_12MAY2017_1045_L2B_CMK_V01R00.h5,4972760,AVAILABLE
VOCI,VOCI_TS_01_20170512T11,thunderstorm_episode,2017-05-12T11:00:00+00:00,2017-05-13T01:00:00+00:00,2017-05-12T09:00:00+00:00,2017-05-13T03:00:00+00:00,2017-05-12T11:15:00Z,3RIMG_12MAY2017_1115_L2B_CMK_V01R00.h5,4972826,AVAILABLE
