grain,event_id,station,case_type,event_start_utc,event_end_utc,period,target_timestamp_utc,hourly_timestamp_utc,sat_observation_time_utc,sat_acquisition_end_utc,sat_age_minutes,sat_cloud_mask_at_station,sat_cloud_mask_class,sat_cloudy_fraction_25km,sat_clear_fraction_25km,sat_valid_pixel_count_25km,sat_observation_available,gId,source_filename,in_phase8b_hourly_universe
scan,VIDP_TS_03_20220107T19,VIDP,thunderstorm_episode,2022-01-07T19:00:00Z,2022-01-08T07:00:00Z,post_event,2022-01-07T19:00:00Z,,2022-01-08T08:45:00Z,2022-01-08T09:12:20Z,-852.333,1.0,Cloudy,1.0,0.0,98.0,1,9879239,3RIMG_08JAN2022_0845_L2B_CMK_V01R00.h5,True
hourly_causal,VIDP_TS_03_20220107T19,VIDP,thunderstorm_episode,2022-01-07T19:00:00Z,2022-01-08T07:00:00Z,event,2022-01-07T19:00:00Z,2022-01-07T19:00:00Z,2022-01-07T17:15:00Z,2022-01-07T17:42:21Z,77.65,1.0,,1.0,0.0,98.0,1,9877886.0,3RIMG_07JAN2022_1715_L2B_CMK_V01R00.h5,True
hourly_causal,VIDP_TS_03_20220107T19,VIDP,thunderstorm_episode,2022-01-07T19:00:00Z,2022-01-08T07:00:00Z,event,2022-01-07T20:00:00Z,2022-01-07T20:00:00Z,,,,,,,,,0,,,True
hourly_causal,VIDP_TS_03_20220107T19,VIDP,thunderstorm_episode,2022-01-07T19:00:00Z,2022-01-08T07:00:00Z,event,2022-01-07T21:00:00Z,2022-01-07T21:00:00Z,2022-01-07T20:15:00Z,2022-01-07T20:42:21Z,17.65,1.0,,1.0,0.0,98.0,1,9878125.0,3RIMG_07JAN2022_2015_L2B_CMK_V01R00.h5,True
hourly_causal,VIDP_TS_03_20220107T19,VIDP,thunderstorm_episode,2022-01-07T19:00:00Z,2022-01-08T07:00:00Z,event,2022-01-07T22:00:00Z,2022-01-07T22:00:00Z,2022-01-07T20:15:00Z,2022-01-07T20:42:21Z,77.65,1.0,,1.0,0.0,98.0,1,9878125.0,3RIMG_07JAN2022_2015_L2B_CMK_V01R00.h5,True
hourly_causal,VIDP_TS_03_20220107T19,VIDP,thunderstorm_episode,2022-01-07T19:00:00Z,2022-01-08T07:00:00Z,event,2022-01-07T23:00:00Z,2022-01-07T23:00:00Z,,,,,,,,,0,,,True
hourly_causal,VIDP_TS_03_20220107T19,VIDP,thunderstorm_episode,2022-01-07T19:00:00Z,2022-01-08T07:00:00Z,event,2022-01-08T00:00:00Z,2022-01-08T00:00:00Z,2022-01-07T23:15:00Z,2022-01-07T23:42:20Z,17.666666666666668,1.0,,1.0,0.0,98.0,1,9878374.0,3RIMG_07JAN2022_2315_L2B_CMK_V01R00.h5,True
hourly_causal,VIDP_TS_03_20220107T19,VIDP,thunderstorm_episode,2022-01-07T19:00:00Z,2022-01-08T07:00:00Z,event,2022-01-08T01:00:00Z,2022-01-08T01:00:00Z,2022-01-07T23:15:00Z,2022-01-07T23:42:20Z,77.66666666666667,1.0,,1.0,0.0,98.0,1,9878374.0,3RIMG_07JAN2022_2315_L2B_CMK_V01R00.h5,True
hourly_causal,VIDP_TS_03_20220107T19,VIDP,thunderstorm_episode,2022-01-07T19:00:00Z,2022-01-08T07:00:00Z,event,2022-01-08T02:00:00Z,2022-01-08T02:00:00Z,,,,,,,,,0,,,True
hourly_causal,VIDP_TS_03_20220107T19,VIDP,thunderstorm_episode,2022-01-07T19:00:00Z,2022-01-08T07:00:00Z,event,2022-01-08T03:00:00Z,2022-01-08T03:00:00Z,,,,,,,,,0,,,True
hourly_causal,VIDP_TS_03_20220107T19,VIDP,thunderstorm_episode,2022-01-07T19:00:00Z,2022-01-08T07:00:00Z,event,2022-01-08T04:00:00Z,2022-01-08T04:00:00Z,2022-01-08T03:15:00Z,2022-01-08T03:42:20Z,17.666666666666668,1.0,,1.0,0.0,98.0,1,9878696.0,3RIMG_08JAN2022_0315_L2B_CMK_V01R00.h5,True
hourly_causal,VIDP_TS_03_20220107T19,VIDP,thunderstorm_episode,2022-01-07T19:00:00Z,2022-01-08T07:00:00Z,event,2022-01-08T05:00:00Z,2022-01-08T05:00:00Z,2022-01-08T03:15:00Z,2022-01-08T03:42:20Z,77.66666666666667,1.0,,1.0,0.0,98.0,1,9878696.0,3RIMG_08JAN2022_0315_L2B_CMK_V01R00.h5,True
hourly_causal,VIDP_TS_03_20220107T19,VIDP,thunderstorm_episode,2022-01-07T19:00:00Z,2022-01-08T07:00:00Z,event,2022-01-08T06:00:00Z,2022-01-08T06:00:00Z,,,,,,,,,0,,,True
hourly_causal,VIDP_TS_03_20220107T19,VIDP,thunderstorm_episode,2022-01-07T19:00:00Z,2022-01-08T07:00:00Z,event,2022-01-08T07:00:00Z,2022-01-08T07:00:00Z,2022-01-08T06:15:00Z,2022-01-08T06:42:20Z,17.666666666666668,1.0,,1.0,0.0,98.0,1,9879010.0,3RIMG_08JAN2022_0615_L2B_CMK_V01R00.h5,True
scan,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,pre_event,2023-10-20T08:00:00Z,,2023-10-20T06:15:00Z,2023-10-20T06:42:23Z,77.617,2.0,Probably_Clear,0.1724137931034483,0.8275862068965517,116.0,1,12472515,3RIMG_20OCT2023_0615_L2B_CMK_V01R00.h5,True
scan,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T08:00:00Z,,2023-10-20T09:15:00Z,2023-10-20T09:42:22Z,-102.367,2.0,Probably_Clear,0.1379310344827586,0.8620689655172413,116.0,1,12473275,3RIMG_20OCT2023_0915_L2B_CMK_V01R00.h5,True
scan,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T08:00:00Z,,2023-10-20T11:15:00Z,2023-10-20T11:42:23Z,-222.383,0.0,Clear,0.043103448275862,0.956896551724138,116.0,1,12473603,3RIMG_20OCT2023_1115_L2B_CMK_V01R00.h5,True
scan,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T08:00:00Z,,2023-10-20T14:15:00Z,2023-10-20T14:42:23Z,-402.383,0.0,Clear,0.1034482758620689,0.896551724137931,116.0,1,12474125,3RIMG_20OCT2023_1415_L2B_CMK_V01R00.h5,True
scan,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T08:00:00Z,,2023-10-20T16:15:00Z,2023-10-20T16:42:23Z,-522.383,0.0,Clear,0.25,0.75,116.0,1,12474561,3RIMG_20OCT2023_1615_L2B_CMK_V01R00.h5,True
scan,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,post_event,2023-10-20T08:00:00Z,,2023-10-20T22:45:00Z,2023-10-20T23:12:22Z,-912.367,3.0,Probably_Cloudy,0.8706896551724138,0.1293103448275862,116.0,1,12475661,3RIMG_20OCT2023_2245_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T08:00:00Z,2023-10-20T08:00:00Z,2023-10-20T06:15:00Z,2023-10-20T06:42:23Z,77.61666666666666,2.0,,0.1724137931034483,0.8275862068965517,116.0,1,12472515.0,3RIMG_20OCT2023_0615_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T09:00:00Z,2023-10-20T09:00:00Z,,,,,,,,,0,,,True
hourly_causal,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T10:00:00Z,2023-10-20T10:00:00Z,2023-10-20T09:15:00Z,2023-10-20T09:42:22Z,17.633333333333333,2.0,,0.1379310344827586,0.8620689655172413,116.0,1,12473275.0,3RIMG_20OCT2023_0915_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T11:00:00Z,2023-10-20T11:00:00Z,2023-10-20T09:15:00Z,2023-10-20T09:42:22Z,77.63333333333334,2.0,,0.1379310344827586,0.8620689655172413,116.0,1,12473275.0,3RIMG_20OCT2023_0915_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T12:00:00Z,2023-10-20T12:00:00Z,2023-10-20T11:15:00Z,2023-10-20T11:42:23Z,17.616666666666667,0.0,,0.043103448275862,0.956896551724138,116.0,1,12473603.0,3RIMG_20OCT2023_1115_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T13:00:00Z,2023-10-20T13:00:00Z,2023-10-20T11:15:00Z,2023-10-20T11:42:23Z,77.61666666666666,0.0,,0.043103448275862,0.956896551724138,116.0,1,12473603.0,3RIMG_20OCT2023_1115_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T14:00:00Z,2023-10-20T14:00:00Z,,,,,,,,,0,,,True
hourly_causal,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T15:00:00Z,2023-10-20T15:00:00Z,2023-10-20T14:15:00Z,2023-10-20T14:42:23Z,17.616666666666667,0.0,,0.1034482758620689,0.896551724137931,116.0,1,12474125.0,3RIMG_20OCT2023_1415_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T16:00:00Z,2023-10-20T16:00:00Z,2023-10-20T14:15:00Z,2023-10-20T14:42:23Z,77.61666666666666,0.0,,0.1034482758620689,0.896551724137931,116.0,1,12474125.0,3RIMG_20OCT2023_1415_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T17:00:00Z,2023-10-20T17:00:00Z,2023-10-20T16:15:00Z,2023-10-20T16:42:23Z,17.616666666666667,0.0,,0.25,0.75,116.0,1,12474561.0,3RIMG_20OCT2023_1615_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T18:00:00Z,2023-10-20T18:00:00Z,2023-10-20T16:15:00Z,2023-10-20T16:42:23Z,77.61666666666666,0.0,,0.25,0.75,116.0,1,12474561.0,3RIMG_20OCT2023_1615_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T19:00:00Z,2023-10-20T19:00:00Z,,,,,,,,,0,,,True
hourly_causal,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T20:00:00Z,2023-10-20T20:00:00Z,,,,,,,,,0,,,True
hourly_causal,VOCI_CTL_02_20231103T08,VOCI,control,2023-10-20T08:00:00Z,2023-10-20T21:00:00Z,event,2023-10-20T21:00:00Z,2023-10-20T21:00:00Z,,,,,,,,,0,,,True
scan,VOCI_CTL_03_20190808T03,VOCI,control,2019-07-25T03:00:00Z,2019-07-25T13:00:00Z,pre_event,2019-07-25T03:00:00Z,,2019-07-25T01:15:00Z,2019-07-25T01:42:13Z,77.783,0.0,Clear,0.4913793103448275,0.5086206896551724,116.0,1,7530871,3RIMG_25JUL2019_0115_L2B_CMK_V01R00.h5,False
scan,VOCI_CTL_03_20190808T03,VOCI,control,2019-07-25T03:00:00Z,2019-07-25T13:00:00Z,event,2019-07-25T03:00:00Z,,2019-07-25T04:15:00Z,2019-07-25T04:42:13Z,-102.217,1.0,Cloudy,0.9655172413793104,0.0344827586206896,116.0,1,7531825,3RIMG_25JUL2019_0415_L2B_CMK_V01R00.h5,False
scan,VOCI_CTL_03_20190808T03,VOCI,control,2019-07-25T03:00:00Z,2019-07-25T13:00:00Z,event,2019-07-25T03:00:00Z,,2019-07-25T07:15:00Z,2019-07-25T07:42:13Z,-282.217,1.0,Cloudy,1.0,0.0,116.0,1,7532897,3RIMG_25JUL2019_0715_L2B_CMK_V01R00.h5,False
scan,VOCI_CTL_03_20190808T03,VOCI,control,2019-07-25T03:00:00Z,2019-07-25T13:00:00Z,event,2019-07-25T03:00:00Z,,2019-07-25T09:15:00Z,2019-07-25T09:42:13Z,-402.217,1.0,Cloudy,1.0,0.0,116.0,1,7533554,3RIMG_25JUL2019_0915_L2B_CMK_V01R00.h5,False
scan,VOCI_CTL_03_20190808T03,VOCI,control,2019-07-25T03:00:00Z,2019-07-25T13:00:00Z,event,2019-07-25T03:00:00Z,,2019-07-25T12:15:00Z,2019-07-25T12:42:13Z,-582.217,1.0,Cloudy,1.0,0.0,116.0,1,7534288,3RIMG_25JUL2019_1215_L2B_CMK_V01R00.h5,False
scan,VOCI_CTL_03_20190808T03,VOCI,control,2019-07-25T03:00:00Z,2019-07-25T13:00:00Z,post_event,2019-07-25T03:00:00Z,,2019-07-25T14:45:00Z,2019-07-25T15:12:13Z,-732.217,1.0,Cloudy,1.0,0.0,116.0,1,7534741,3RIMG_25JUL2019_1445_L2B_CMK_V01R00.h5,False
scan,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,pre_event,2023-11-03T08:00:00Z,,2023-11-03T06:15:00Z,2023-11-03T06:42:20Z,77.667,2.0,Probably_Clear,0.5172413793103449,0.4827586206896552,116.0,1,12551955,3RIMG_03NOV2023_0615_L2B_CMK_V01R00.h5,True
scan,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T08:00:00Z,,2023-11-03T09:15:00Z,2023-11-03T09:42:20Z,-102.333,2.0,Probably_Clear,0.7931034482758621,0.2068965517241379,116.0,1,12552771,3RIMG_03NOV2023_0915_L2B_CMK_V01R00.h5,True
scan,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T08:00:00Z,,2023-11-03T11:15:00Z,2023-11-03T11:42:20Z,-222.333,1.0,Cloudy,1.0,0.0,116.0,1,12553225,3RIMG_03NOV2023_1115_L2B_CMK_V01R00.h5,True
scan,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T08:00:00Z,,2023-11-03T14:15:00Z,2023-11-03T14:42:20Z,-402.333,1.0,Cloudy,1.0,0.0,116.0,1,12553871,3RIMG_03NOV2023_1415_L2B_CMK_V01R00.h5,True
scan,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T08:00:00Z,,2023-11-03T16:15:00Z,2023-11-03T16:42:21Z,-522.35,1.0,Cloudy,1.0,0.0,116.0,1,12554279,3RIMG_03NOV2023_1615_L2B_CMK_V01R00.h5,True
scan,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,post_event,2023-11-03T08:00:00Z,,2023-11-03T22:45:00Z,2023-11-03T23:12:20Z,-912.333,1.0,Cloudy,1.0,0.0,116.0,1,12555403,3RIMG_03NOV2023_2245_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T08:00:00Z,2023-11-03T08:00:00Z,2023-11-03T06:15:00Z,2023-11-03T06:42:20Z,77.66666666666667,2.0,,0.5172413793103449,0.4827586206896552,116.0,1,12551955.0,3RIMG_03NOV2023_0615_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T09:00:00Z,2023-11-03T09:00:00Z,,,,,,,,,0,,,True
hourly_causal,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T10:00:00Z,2023-11-03T10:00:00Z,2023-11-03T09:15:00Z,2023-11-03T09:42:20Z,17.666666666666668,2.0,,0.7931034482758621,0.2068965517241379,116.0,1,12552771.0,3RIMG_03NOV2023_0915_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T11:00:00Z,2023-11-03T11:00:00Z,2023-11-03T09:15:00Z,2023-11-03T09:42:20Z,77.66666666666667,2.0,,0.7931034482758621,0.2068965517241379,116.0,1,12552771.0,3RIMG_03NOV2023_0915_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T12:00:00Z,2023-11-03T12:00:00Z,2023-11-03T11:15:00Z,2023-11-03T11:42:20Z,17.666666666666668,1.0,,1.0,0.0,116.0,1,12553225.0,3RIMG_03NOV2023_1115_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T13:00:00Z,2023-11-03T13:00:00Z,2023-11-03T11:15:00Z,2023-11-03T11:42:20Z,77.66666666666667,1.0,,1.0,0.0,116.0,1,12553225.0,3RIMG_03NOV2023_1115_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T14:00:00Z,2023-11-03T14:00:00Z,,,,,,,,,0,,,True
hourly_causal,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T15:00:00Z,2023-11-03T15:00:00Z,2023-11-03T14:15:00Z,2023-11-03T14:42:20Z,17.666666666666668,1.0,,1.0,0.0,116.0,1,12553871.0,3RIMG_03NOV2023_1415_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T16:00:00Z,2023-11-03T16:00:00Z,2023-11-03T14:15:00Z,2023-11-03T14:42:20Z,77.66666666666667,1.0,,1.0,0.0,116.0,1,12553871.0,3RIMG_03NOV2023_1415_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T17:00:00Z,2023-11-03T17:00:00Z,2023-11-03T16:15:00Z,2023-11-03T16:42:21Z,17.65,1.0,,1.0,0.0,116.0,1,12554279.0,3RIMG_03NOV2023_1615_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T18:00:00Z,2023-11-03T18:00:00Z,2023-11-03T16:15:00Z,2023-11-03T16:42:21Z,77.65,1.0,,1.0,0.0,116.0,1,12554279.0,3RIMG_03NOV2023_1615_L2B_CMK_V01R00.h5,True
hourly_causal,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T19:00:00Z,2023-11-03T19:00:00Z,,,,,,,,,0,,,True
hourly_causal,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T20:00:00Z,2023-11-03T20:00:00Z,,,,,,,,,0,,,True
hourly_causal,VOCI_TS_02_20231103T08,VOCI,thunderstorm_episode,2023-11-03T08:00:00Z,2023-11-03T21:00:00Z,event,2023-11-03T21:00:00Z,2023-11-03T21:00:00Z,,,,,,,,,0,,,True
scan,VOCI_TS_03_20190808T03,VOCI,thunderstorm_episode,2019-08-08T03:00:00Z,2019-08-08T13:00:00Z,pre_event,2019-08-08T03:00:00Z,,2019-08-08T01:15:00Z,2019-08-08T01:42:10Z,77.833,1.0,Cloudy,1.0,0.0,116.0,1,7568817,3RIMG_08AUG2019_0115_L2B_CMK_V01R00.h5,False
scan,VOCI_TS_03_20190808T03,VOCI,thunderstorm_episode,2019-08-08T03:00:00Z,2019-08-08T13:00:00Z,event,2019-08-08T03:00:00Z,,2019-08-08T04:15:00Z,2019-08-08T04:42:10Z,-102.167,1.0,Cloudy,1.0,0.0,116.0,1,7569046,3RIMG_08AUG2019_0415_L2B_CMK_V01R00.h5,False
scan,VOCI_TS_03_20190808T03,VOCI,thunderstorm_episode,2019-08-08T03:00:00Z,2019-08-08T13:00:00Z,event,2019-08-08T03:00:00Z,,2019-08-08T07:15:00Z,2019-08-08T07:42:10Z,-282.167,1.0,Cloudy,1.0,0.0,116.0,1,7569564,3RIMG_08AUG2019_0715_L2B_CMK_V01R00.h5,False
scan,VOCI_TS_03_20190808T03,VOCI,thunderstorm_episode,2019-08-08T03:00:00Z,2019-08-08T13:00:00Z,event,2019-08-08T03:00:00Z,,2019-08-08T09:15:00Z,2019-08-08T09:42:10Z,-402.167,1.0,Cloudy,1.0,0.0,116.0,1,7569826,3RIMG_08AUG2019_0915_L2B_CMK_V01R00.h5,False
scan,VOCI_TS_03_20190808T03,VOCI,thunderstorm_episode,2019-08-08T03:00:00Z,2019-08-08T13:00:00Z,event,2019-08-08T03:00:00Z,,2019-08-08T12:15:00Z,2019-08-08T12:42:10Z,-582.167,1.0,Cloudy,1.0,0.0,116.0,1,7570152,3RIMG_08AUG2019_1215_L2B_CMK_V01R00.h5,False
scan,VOCI_TS_03_20190808T03,VOCI,thunderstorm_episode,2019-08-08T03:00:00Z,2019-08-08T13:00:00Z,post_event,2019-08-08T03:00:00Z,,2019-08-08T14:45:00Z,2019-08-08T15:12:10Z,-732.167,1.0,Cloudy,1.0,0.0,116.0,1,7570395,3RIMG_08AUG2019_1445_L2B_CMK_V01R00.h5,False
scan,VOTV_CTL_02_20180730T19,VOTV,control,2018-08-13T19:00:00Z,2018-08-14T10:00:00Z,pre_event,2018-08-13T19:00:00Z,,2018-08-13T17:15:00Z,2018-08-13T17:42:16Z,77.733,1.0,Cloudy,0.9834710743801652,0.0165289256198347,121.0,1,6381693,3RIMG_13AUG2018_1715_L2B_CMK_V01R00.h5,False
scan,VOTV_CTL_02_20180730T19,VOTV,control,2018-08-13T19:00:00Z,2018-08-14T10:00:00Z,event,2018-08-13T19:00:00Z,,2018-08-13T21:45:00Z,2018-08-13T22:12:16Z,-192.267,1.0,Cloudy,1.0,0.0,121.0,1,6381859,3RIMG_13AUG2018_2145_L2B_CMK_V01R00.h5,False
scan,VOTV_CTL_02_20180730T19,VOTV,control,2018-08-13T19:00:00Z,2018-08-14T10:00:00Z,event,2018-08-13T19:00:00Z,,2018-08-14T01:45:00Z,2018-08-14T02:12:16Z,-432.267,1.0,Cloudy,0.8925619834710744,0.1074380165289256,121.0,1,6382194,3RIMG_14AUG2018_0145_L2B_CMK_V01R00.h5,False
scan,VOTV_CTL_02_20180730T19,VOTV,control,2018-08-13T19:00:00Z,2018-08-14T10:00:00Z,event,2018-08-13T19:00:00Z,,2018-08-14T04:45:00Z,2018-08-14T05:12:15Z,-612.25,1.0,Cloudy,1.0,0.0,121.0,1,6382503,3RIMG_14AUG2018_0445_L2B_CMK_V01R00.h5,False
scan,VOTV_CTL_02_20180730T19,VOTV,control,2018-08-13T19:00:00Z,2018-08-14T10:00:00Z,event,2018-08-13T19:00:00Z,,2018-08-14T08:45:00Z,2018-08-14T09:12:15Z,-852.25,1.0,Cloudy,1.0,0.0,121.0,1,6383035,3RIMG_14AUG2018_0845_L2B_CMK_V01R00.h5,False
scan,VOTV_CTL_02_20180730T19,VOTV,control,2018-08-13T19:00:00Z,2018-08-14T10:00:00Z,post_event,2018-08-13T19:00:00Z,,2018-08-14T11:45:00Z,2018-08-14T12:12:15Z,-1032.25,1.0,Cloudy,1.0,0.0,121.0,1,6383330,3RIMG_14AUG2018_1145_L2B_CMK_V01R00.h5,False
scan,VOTV_CTL_03_20170518T08,VOTV,control,2017-05-04T08:00:00Z,2017-05-04T21:00:00Z,pre_event,2017-05-04T08:00:00Z,,2017-05-04T06:15:00Z,2017-05-04T06:41:58Z,78.033,2.0,Probably_Clear,0.2231404958677686,0.7768595041322314,121.0,1,4946414,3RIMG_04MAY2017_0615_L2B_CMK_V01R00.h5,False
scan,VOTV_CTL_03_20170518T08,VOTV,control,2017-05-04T08:00:00Z,2017-05-04T21:00:00Z,event,2017-05-04T08:00:00Z,,2017-05-04T09:15:00Z,2017-05-04T09:41:58Z,-101.967,0.0,Clear,0.0082644628099173,0.9917355371900828,121.0,1,4946738,3RIMG_04MAY2017_0915_L2B_CMK_V01R00.h5,False
scan,VOTV_CTL_03_20170518T08,VOTV,control,2017-05-04T08:00:00Z,2017-05-04T21:00:00Z,event,2017-05-04T08:00:00Z,,2017-05-04T11:15:00Z,2017-05-04T11:41:59Z,-221.983,0.0,Clear,0.2066115702479339,0.7933884297520661,121.0,1,4946944,3RIMG_04MAY2017_1115_L2B_CMK_V01R00.h5,False
scan,VOTV_CTL_03_20170518T08,VOTV,control,2017-05-04T08:00:00Z,2017-05-04T21:00:00Z,event,2017-05-04T08:00:00Z,,2017-05-04T14:15:00Z,2017-05-04T14:41:58Z,-401.967,0.0,Clear,0.256198347107438,0.743801652892562,121.0,1,4947250,3RIMG_04MAY2017_1415_L2B_CMK_V01R00.h5,False
scan,VOTV_CTL_03_20170518T08,VOTV,control,2017-05-04T08:00:00Z,2017-05-04T21:00:00Z,event,2017-05-04T08:00:00Z,,2017-05-04T16:15:00Z,2017-05-04T16:41:58Z,-521.967,0.0,Clear,0.0330578512396694,0.9669421487603306,121.0,1,4947473,3RIMG_04MAY2017_1615_L2B_CMK_V01R00.h5,False
scan,VOTV_CTL_03_20170518T08,VOTV,control,2017-05-04T08:00:00Z,2017-05-04T21:00:00Z,post_event,2017-05-04T08:00:00Z,,2017-05-04T22:45:00Z,2017-05-04T23:11:58Z,-911.967,0.0,Clear,0.2148760330578512,0.7851239669421488,121.0,1,4947769,3RIMG_04MAY2017_2245_L2B_CMK_V01R00.h5,False
scan,VOTV_TS_02_20180730T19,VOTV,thunderstorm_episode,2018-07-30T19:00:00Z,2018-07-31T10:00:00Z,pre_event,2018-07-30T19:00:00Z,,2018-07-30T17:14:00Z,2018-07-30T17:41:51Z,78.15,1.0,Cloudy,1.0,0.0,121.0,1,6345958,3RIMG_30JUL2018_1714_L2B_CMK_V01R00.h5,False
scan,VOTV_TS_02_20180730T19,VOTV,thunderstorm_episode,2018-07-30T19:00:00Z,2018-07-31T10:00:00Z,event,2018-07-30T19:00:00Z,,2018-07-30T21:44:00Z,2018-07-30T22:11:52Z,-191.867,1.0,Cloudy,1.0,0.0,121.0,1,6346319,3RIMG_30JUL2018_2144_L2B_CMK_V01R00.h5,False
